sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:sourceConceptId,ADD_INFO:sourceName_fi,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
KC1GB,Cystography with X-ray,1890,,2001305919,Virtsarakon varjoainetutkimus (kystografia),NCSPfi Level 3,Procedure,1999-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4059073,Cystography,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KC1GD,CT cystography of bladder,-1,,2001305920,Virtsarakon TT-kystografia,NCSPfi Level 3,Procedure,2018-12-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1625011200000,46272797,CT cystography,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KC1JB,Miktiocystography with X-ray,127,,2001305921,Virtsarakon toiminnan varjoainetutkimus (miktiokystografia),NCSPfi Level 3,Procedure,1999-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tyks,1623888000000,4184736,Voiding urethrocystography,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCA,Incision of bladder,-1,,2001305925,Virtsarakon tutkimusleikkaukset,NCSPfi Level 2,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,kalleaseppala,1590969600000,4221381,Incision of bladder,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCB,Biopsy of bladder,-1,,2001305928,Koepalan otot virtsarakosta,NCSPfi Level 2,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,kalleaseppala,1590969600000,4267975,Biopsy of bladder,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCB00,Biopsy of bladder,376,,2001305929,Koepalan otto virtsarakosta,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4267975,Biopsy of bladder,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCC,Total excision of bladder,-1,,2001305931,Virtsarakon poistot,NCSPfi Level 2,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,kalleaseppala,1590969600000,4270496,Complete cystectomy,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCC00,Cystectomy,66,,2001305932,Virtsarakon poisto,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4029571,Bladder excision,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCC10,Cystoprostatectomy,366,,2001305933,"Virtsarakon, eturauhasen ja rakkularauhasten poisto",NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1623974400000,4119924,Cystoprostatectomy,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCC20,Cystoprostatourethrectomy,94,,2001305934,"Virtsarakon, eturauhasen, rakkularauhasten ja virtsaputken poisto",NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1625011200000,4021570,Radical cystoprostatourethrectomy,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCC30,Cystectomy with excision of female internal genital organs,112,,2001305935,Virtsarakon ja sukuelinten poisto naiselta,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1625011200000,4273866,Radical cystectomy,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCD02,Transurethral resection of bladder,3374,,2001305938,"Virtsarakon muutoksen poisto virtsatietähystyksessä, TURB",NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tyks,1623888000000,4124166,Transurethral bladder excision,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCD05,Excision of bladder lesion during urinary tract endoscopy with photodynamic diagnosis (PDD),927,,2001305939,Virtsarakon muutoksen poisto virtsatietähystyksessä fotodynaamista diagnostiikkaa käyttäen (PDD),NCSPfi Level 3,Procedure,2010-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,44511945,Endoscopic resection of lesion of bladder,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCD10,Partial cystectomy,97,,2001305940,Virtsarakon osittainen poisto,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4010266,Partial cystectomy,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCD20,Excision of diverticulum of bladder,14,,2001305942,Virtsarakon umpipussin poisto,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4294825,Urinary cystotomy for excision of bladder diverticulum,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCD32,Cystoscopic destruction of tumour of bladder,972,,2001305945,Virtsarakon kasvaimen poltto tai laser virtsatietähystyksessä,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4021414,Cystoscopy and laser destruction of bladder lesion,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCD40,Excision of urachus,9,,2001305946,Urachus -jäänteen poisto,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4074831,Excision of urachus,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCE00,Cystolithotomy,61,,2001305951,Virtsarakkokiven poisto,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1625011200000,4158252,Removal of calculus from urinary bladder by incision,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCE02,Transluminal endoscopic extraction of calculus from bladder,465,,2001305953,Virtsarakkokiven poisto virtsatietähystyksessä,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tyks,1623888000000,4210615,Transurethral removal of calculus from bladder without incision,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCF,Removal of foreign body from bladder,-1,,2001305954,Virtsarakon vierasesineiden poistot,NCSPfi Level 2,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,kalleaseppala,1590969600000,4180766,Removal of foreign body from bladder,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCH00,Suture of bladder,459,,2001305959,Virtsarakon ompelu,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4249749,Suture of bladder,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCH01,Percutaneous endoscopic suture of bladder,69,,2001305960,Virtsarakon ompelu tähystyksessä iholta,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1625011200000,4249749,Suture of bladder,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCH01,Percutaneous endoscopic suture of bladder,69,,2001305960,Virtsarakon ompelu tähystyksessä iholta,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1625011200000,4196958,Laparoscopic procedure,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCH10,Enterocystoplasty,23,,2001305962,Virtsarakon muovaus suolen avulla,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4264416,Enterocystoplasty,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCJ00,Cystostomy,81,,2001305976,Virtsarakkoavanteen teko,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,kalleaseppala,1590969600000,4221381,Incision of bladder,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCV04,Distension of bladder with fluid,1350,,2001305984,Virtsarakon venyttäminen nesteen avulla virtsatietähystyksessä,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4304006,Cystoscopic hydrostatic distension of bladder,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCV12,Urinary bladder endoscopic botulin therapy,1158,,2001305987,Virtsarakon botuliinitoksiinihoito virtsatietähystyksessä,NCSPfi Level 3,Procedure,2009-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4003219,Bladder injection,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCW96,Other operations on bladder,3756,,2001305992,Muu virtsarakon toimenpide,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4032929,Operation on bladder,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KC_2,Endoscopy of bladder,-1,,2001306004,Virtsarakon tähystykset,NCSPfi Level 2,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,kalleaseppala,1590969600000,4085429,Cystoscopy,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
UKC02,Cystoscopy,43896,,2001306005,Virtsarakon tähystys,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4085429,Cystoscopy,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
UKC05,Cystoscopy and bladder biopsy,899,,2001306006,Virtsarakon tähystys ja näytepalan otto,NCSPfi Level 3,Procedure,2000-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4341385,Diagnostic cystoscopy and bladder biopsy,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
XKC03,Water cystometry,3491,,2001306012,"Rakon urodynaaminen tutkimus, vesikystometria",NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1624320000000,4099392,Lower urinary tract urodynamic studies,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KCW02,Lavation of bladder for coagulated blood,854,,2001306014,Verihyytymän poisto virtsarakosta (lavaatio),NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4021585,Manual bladder washout through catheter,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KC1AT,Puncture of urinary bladder with ultrasound guidance,109,,2001306015,Virtsarakkopunktio UÄ-ohjauksessa,NCSPfi Level 3,Procedure,1999-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1624924800000,4189517,Ultrasonic guidance procedure,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KC1AT,Puncture of urinary bladder with ultrasound guidance,109,,2001306015,Virtsarakkopunktio UÄ-ohjauksessa,NCSPfi Level 3,Procedure,1999-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1624924800000,44791417,Suprapubic aspiration of bladder,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
TKC00,Needle biopsy of bladder,44,,2001306018,Neulakudosnäytteen otto virtsarakosta,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4177012,Fine needle biopsy of bladder,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
TKC10,Percutaneous puncture of bladder,2201,,2001306019,Virtsarakkopisto,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4165216,Paracentesis of bladder,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
TKC10,Percutaneous puncture of bladder,2201,,2001306019,Virtsarakkopisto,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,44791417,Suprapubic aspiration of bladder,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
TKC20,Catheterisation of bladder,9641,,2001306020,Virtsarakkokatetrin asettaminen,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4257824,Insertion of catheter into urinary bladder,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
TKC22,Catheterisation instruction,1089,,2001306021,Katetrointiopetus,NCSPfi Level 3,Procedure,2006-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4072495,Clean intermittent self-catheterization education,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
TKC40,Closure of vesicostomy,-1,,2001306022,Virtsarakkoavanteen sulku,NCSPfi Level 3,Procedure,1997-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4323816,Closure of cystostomy,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
TKC52,Patient education concerning pelvic floor contraction exercises,-1,,2001306024,Lantionpohjalihasten supistusharjoituksen potilasohjaus,NCSPfi Level 3,Procedure,2006-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1624320000000,4030171,Specific patient counseling session,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
TKC52,Patient education concerning pelvic floor contraction exercises,-1,,2001306024,Lantionpohjalihasten supistusharjoituksen potilasohjaus,NCSPfi Level 3,Procedure,2006-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1624320000000,4295966,Urinary bladder training,Observation,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KD,Urethra,-1,,2001306026,Virtsaputki,NCSPfi Level 1,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,kalleaseppala,1590969600000,4029306,Urethral structure,Spec Anatomic Site,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KDC00,Urethrectomy,35,,2001306031,Virtsaputken poisto,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4028897,Urethra excision,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KDD10,Excision of diverticulum of urethra,27,,2001306034,Virtsaputken umpipussin poisto,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4147545,Excision of urethral diverticulum,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KDE00,Urethrolithotomy,-1,,2001306045,Kiven poisto virtsaputkesta,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4057343,Removal of calculus of urethra with incision,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KDE20,Removal of foreign body from urethra,2845,,2001306047,Vierasesineen poisto virtsaputkesta,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,42872586,Removal of foreign body from urinary tract,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KDE22,Urethroscopic removal of foreign body from urethra,-1,,2001306048,Vierasesineen poisto virtsaputkesta virtsatietähystyksessä,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4073132,Urethroscopic removal of foreign body from urethra,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KDH00,Suture of urethra,12,,2001306066,Virtsaputken ompelu,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4203621,Suture of urethra,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KDH10,Meatoplasty of urethra,110,,2001306067,Virtsaputken ulostuloaukon muovausleikkaus,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4219346,Meatoplasty of urethra,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KDH30,Closure of urethrocutaneous fistula,8,,2001306069,Virtsaputken ja ihon välisen avanteen sulku,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4217818,Closure of ureterocutaneous fistula,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KDJ00,Urethrostomy,-1,,2001306076,Virtsaputkiavanteen teko,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4206331,Urethrostomy,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KDV00,Insertion of stent into urethra,8,,2001306083,Virtsaputken sisätuen (stentin) asettaminen,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,46273669,Insertion of stent into urethra,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KDV10,Internal urethrotomy,782,,2001306084,Virtsaputken halkaisu sisältä,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4118717,Internal urethrotomy,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KDV12,Urethroscopic internal urethrotomy,1069,,2001306085,Virtsaputken halkaisu sisältä virtsatietähystyksessä,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4118717,Internal urethrotomy,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KDW96,Other operations on urethra,219,,2001306091,Muu virtsaputkeen kohdistuva toimenpide,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1625011200000,4034845,Operation on urethra,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KD_2,Endoscopy of urethra,-1,,2001306093,Virtsaputken tähystykset,NCSPfi Level 2,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,kalleaseppala,1590969600000,4298398,Endoscopy of urethra,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
UKD02,Urethroscopy,228,,2001306094,Virtsaputken tähystys,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4298398,Endoscopy of urethra,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
XKD00,Uroflowmetry,39213,,2001306096,"Virtsasuihkun virtausmittaus, flowmetria",NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tyks,1623888000000,4261340,Uroflowmetry,Measurement,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
XKD03,Urethral pressure profilometry,2807,,2001306097,Virtsaputken paineprofiilin mittaus,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4102235,Urethral fluid bridge pressure test,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
XKD06,Physiologic investigation of micturition,3328,,2001306098,"Virtsaamistutkimus (paine, virtaus)",NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1624320000000,2787039,"Measurement of Urinary Flow, Via Natural or Artificial Opening",Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
XKD06,Physiologic investigation of micturition,3328,,2001306098,"Virtsaamistutkimus (paine, virtaus)",NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1624320000000,2787040,"Measurement of Urinary Pressure, Via Natural or Artificial Opening",Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
XKD10,Transurethral ultrasonography,30,,2001306099,Ultraäänitutkimus virtsaputken kautta,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1631577600000,44809811,Ultrasonography of urethra,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
TKD00,Dilatation of urethra,1632,,2001306101,Virtsaputken laajentaminen,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4147379,Dilation of urethra,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KE1AE,Percutaneous utlrasound examination fo prostata,111,,2001306104,Eturauhasen ultraäänitutkimus,NCSPfi Level 3,Procedure,2003-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1623974400000,4082870,US scan of prostate,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KE1BE,Rectal ultrasound examinaiton of prostata,7535,,2001306106,Eturauhasen ultraäänitutkimus peräsuolen kautta,NCSPfi Level 3,Procedure,1999-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4082870,US scan of prostate,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KE1BE,Rectal ultrasound examinaiton of prostata,7535,,2001306106,Eturauhasen ultraäänitutkimus peräsuolen kautta,NCSPfi Level 3,Procedure,1999-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4152084,Endoanal ultrasound examination,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KE1BG,MRI of prostate,253,,2001306108,Eturauhasen magneettitutkimus,NCSPfi Level 3,Procedure,2016-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1624320000000,4192638,MRI of prostate,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KE1CG,Extensive MRI of prostate,150,,2001306111,Eturauhasen laaja magneettitutkimus,NCSPfi Level 3,Procedure,2016-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1625011200000,4192638,MRI of prostate,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KE1CM,Extensive MRI of prostate (more than 1.5 T),-1,,2001306112,"Eturauhasen laaja magneettitutkimus (yli 1,5T)",NCSPfi Level 3,Procedure,2016-01-01,2017-06-30,0.00,APPROVED,UNREVIEWED,tays,1625011200000,4192638,MRI of prostate,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KE1DG,Very extensive MRI of prostate,1353,,2001306114,Eturauhasen erittäin laaja magneettitutkimus,NCSPfi Level 3,Procedure,2016-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4192638,MRI of prostate,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KE1DM,Very extensive MRI of prostate (more than 1.5 T),230,,2001306115,"Eturauhasen erittäin laaja magneettitutkimus (yli 1,5T)",NCSPfi Level 3,Procedure,2016-01-01,2017-06-30,0.00,APPROVED,UNREVIEWED,tays,1625011200000,4192638,MRI of prostate,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KEA10,Prostatotomy,-1,,2001306125,Eturauhasen aukaisu,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4217041,Incision of prostate,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KEA20,Incision of seminal vesicle,-1,,2001306126,Rakkularauhasen aukaisu,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4209890,Incision of seminal vesicle,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KEB,Biopsy of prostate,-1,,2001306127,Koepalan otot eturauhasesta,NCSPfi Level 2,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,kalleaseppala,1590969600000,4278515,Biopsy of prostate,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KEB00,Biopsy of prostate,3175,,2001306128,Koepalan otto eturauhasesta,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4278515,Biopsy of prostate,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KEC00,Retropubic radical prostatectomy,1154,,2001306130,Eturauhasen täydellinen poisto häpyluun ja rakon välistä avaten,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4276520,Radical retropubic prostatectomy,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KEC01,Percutaneous endoscopic radical prostatectomy,3264,,2001306131,Eturauhasen täydellinen poisto tähystyksessä iholta,NCSPfi Level 3,Procedure,2004-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,2780478,"Resection of Prostate, Percutaneous Endoscopic Approach",Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KEC10,Perineal radical prostatectomy,27,,2001306132,Eturauhasen täydellinen poisto välilihan kautta,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4338373,Radical perineal prostatectomy,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KED10,Retropubic prostatectomy,97,,2001306137,Eturauhasen poisto rakon ja häpyluun välistä,NCSPfi Level 3,Procedure,1997-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4194172,Retropubic prostatectomy,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KED22,Transurethral resection of prostate,5356,,2001306138,Eturauhasen höyläys virtsaputken kautta,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4234536,Transurethral prostatectomy,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KED33,Transurethral incision of prostate,950,,2001306139,"Eturauhasen aukaisu virtsaputken kautta, TUIP",NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1624320000000,4209601,Prostatotomy by transurethral approach,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KED52,Visual laser resection of prostate,666,,2001306140,Eturauhasen laserhoito virtsatietähystyksessä (VLAP),NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tyks,1623888000000,40489892,Visual laser assisted prostatectomy,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KED76,TUVP,288,,2001306144,"Eturauhasen höyrystys näköohjauksessa, TUVP",NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1624320000000,4336248,Endoscopic transurethral fulguration of prostate,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KEE00,Prostatolithotomy,-1,,2001306149,Eturauhaskivien poistoleikkaus,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,4148061,Prostatolithotomy,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
KE002,Radical radiotherapy of prostata and seminal vesicles,2663,,2001306164,Radikaali eturauhasen ja rakkularauhasten primaarikasvaimen sädehoito,NCSPfi Level 3,Procedure,1997-01-01,2010-12-31,0.00,APPROVED,UNREVIEWED,tays,1596153600000,3169882,Radiation therapy for prostate cancer,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,
