sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:sourceConceptId,ADD_INFO:sourceName_fi,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
INPAT|R51|5,INPAT | Contact Type: Electronical transaction | Urgency: Urgent treatment in another unit,0,,2002310348,INPAT |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Kiireellinen hoito muussa yksikössä,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|R51|6,INPAT | Contact Type: Electronical transaction | Urgency: Treatment in the emergency unit,0,,2002310349,INPAT |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Hoito päivystysyksikössä,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|R51|0,INPAT | Contact Type: Electronical transaction | Urgency: Unspecified,0,,2002310350,INPAT |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Määrittämätön,SRC|Contact|Urgency,Visit,2007-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R51|E,OUTPAT | Contact Type: Electronical transaction | Urgency: non-urgent treatment,0,,2002310351,OUTPAT |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Kiireetön hoito,SRC|Contact|Urgency,Visit,2007-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R51|K,OUTPAT | Contact Type: Electronical transaction | Urgency: urgent need for treatment,0,,2002310352,OUTPAT |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Kiireellinen hoidon tarve,SRC|Contact|Urgency,Visit,2007-01-01,2014-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R51|V,OUTPAT | Contact Type: Electronical transaction | Urgency: immediate need for treatment,0,,2002310353,OUTPAT |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Välitön hoidon tarve,SRC|Contact|Urgency,Visit,2007-01-01,2014-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R51|1,OUTPAT | Contact Type: Electronical transaction | Urgency: emergency visit,0,,2002310354,OUTPAT |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Päivystyskäynti,SRC|Contact|Urgency,Visit,2015-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R51|2,OUTPAT | Contact Type: Electronical transaction | Urgency: 1-7 days,0,,2002310355,OUTPAT |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: 1-7 päivää,SRC|Contact|Urgency,Visit,2015-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R51|3,OUTPAT | Contact Type: Electronical transaction | Urgency: Inpatient treatment started as an emergency,0,,2002310356,OUTPAT |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Kiireellisenä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R51|4,OUTPAT | Contact Type: Electronical transaction | Urgency: Inpatient treatment that started without urgency,0,,2002310357,OUTPAT |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Kiireettömänä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R51|5,OUTPAT | Contact Type: Electronical transaction | Urgency: Urgent treatment in another unit,0,,2002310358,OUTPAT |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Kiireellinen hoito muussa yksikössä,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R51|6,OUTPAT | Contact Type: Electronical transaction | Urgency: Treatment in the emergency unit,0,,2002310359,OUTPAT |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Hoito päivystysyksikössä,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R51|0,OUTPAT | Contact Type: Electronical transaction | Urgency: Unspecified,0,,2002310360,OUTPAT |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Määrittämätön,SRC|Contact|Urgency,Visit,2007-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R51|E,OPER_IN | Contact Type: Electronical transaction | Urgency: non-urgent treatment,0,,2002310361,OPER_IN |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Kiireetön hoito,SRC|Contact|Urgency,Visit,2007-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R51|K,OPER_IN | Contact Type: Electronical transaction | Urgency: urgent need for treatment,0,,2002310362,OPER_IN |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Kiireellinen hoidon tarve,SRC|Contact|Urgency,Visit,2007-01-01,2014-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R51|V,OPER_IN | Contact Type: Electronical transaction | Urgency: immediate need for treatment,0,,2002310363,OPER_IN |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Välitön hoidon tarve,SRC|Contact|Urgency,Visit,2007-01-01,2014-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R51|1,OPER_IN | Contact Type: Electronical transaction | Urgency: emergency visit,0,,2002310364,OPER_IN |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Päivystyskäynti,SRC|Contact|Urgency,Visit,2015-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R51|2,OPER_IN | Contact Type: Electronical transaction | Urgency: 1-7 days,0,,2002310365,OPER_IN |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: 1-7 päivää,SRC|Contact|Urgency,Visit,2015-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R51|3,OPER_IN | Contact Type: Electronical transaction | Urgency: Inpatient treatment started as an emergency,0,,2002310366,OPER_IN |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Kiireellisenä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R51|4,OPER_IN | Contact Type: Electronical transaction | Urgency: Inpatient treatment that started without urgency,0,,2002310367,OPER_IN |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Kiireettömänä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R51|5,OPER_IN | Contact Type: Electronical transaction | Urgency: Urgent treatment in another unit,0,,2002310368,OPER_IN |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Kiireellinen hoito muussa yksikössä,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R51|6,OPER_IN | Contact Type: Electronical transaction | Urgency: Treatment in the emergency unit,0,,2002310369,OPER_IN |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Hoito päivystysyksikössä,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R51|0,OPER_IN | Contact Type: Electronical transaction | Urgency: Unspecified,0,,2002310370,OPER_IN |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Määrittämätön,SRC|Contact|Urgency,Visit,2007-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R51|E,OPER_OUT | Contact Type: Electronical transaction | Urgency: non-urgent treatment,0,,2002310371,OPER_OUT |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Kiireetön hoito,SRC|Contact|Urgency,Visit,2007-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R51|K,OPER_OUT | Contact Type: Electronical transaction | Urgency: urgent need for treatment,0,,2002310372,OPER_OUT |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Kiireellinen hoidon tarve,SRC|Contact|Urgency,Visit,2007-01-01,2014-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R51|V,OPER_OUT | Contact Type: Electronical transaction | Urgency: immediate need for treatment,0,,2002310373,OPER_OUT |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Välitön hoidon tarve,SRC|Contact|Urgency,Visit,2007-01-01,2014-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R51|1,OPER_OUT | Contact Type: Electronical transaction | Urgency: emergency visit,0,,2002310374,OPER_OUT |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Päivystyskäynti,SRC|Contact|Urgency,Visit,2015-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R51|2,OPER_OUT | Contact Type: Electronical transaction | Urgency: 1-7 days,0,,2002310375,OPER_OUT |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: 1-7 päivää,SRC|Contact|Urgency,Visit,2015-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R51|3,OPER_OUT | Contact Type: Electronical transaction | Urgency: Inpatient treatment started as an emergency,0,,2002310376,OPER_OUT |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Kiireellisenä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R51|4,OPER_OUT | Contact Type: Electronical transaction | Urgency: Inpatient treatment that started without urgency,0,,2002310377,OPER_OUT |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Kiireettömänä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R51|5,OPER_OUT | Contact Type: Electronical transaction | Urgency: Urgent treatment in another unit,0,,2002310378,OPER_OUT |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Kiireellinen hoito muussa yksikössä,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R51|6,OPER_OUT | Contact Type: Electronical transaction | Urgency: Treatment in the emergency unit,0,,2002310379,OPER_OUT |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Hoito päivystysyksikössä,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R51|0,OPER_OUT | Contact Type: Electronical transaction | Urgency: Unspecified,0,,2002310380,OPER_OUT |  Yhteystapa: Sähköinen asiointi | Kiirellisyys: Määrittämätön,SRC|Contact|Urgency,Visit,2007-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|R52|E,INPAT | Contact Type: Realtime distance transaction | Urgency: non-urgent treatment,0,,2002310381,INPAT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Kiireetön hoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|R52|K,INPAT | Contact Type: Realtime distance transaction | Urgency: urgent need for treatment,0,,2002310382,INPAT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Kiireellinen hoidon tarve,SRC|Contact|Urgency,Visit,2014-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|R52|V,INPAT | Contact Type: Realtime distance transaction | Urgency: immediate need for treatment,0,,2002310383,INPAT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Välitön hoidon tarve,SRC|Contact|Urgency,Visit,2014-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|R52|1,INPAT | Contact Type: Realtime distance transaction | Urgency: emergency visit,0,,2002310384,INPAT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Päivystyskäynti,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|R52|2,INPAT | Contact Type: Realtime distance transaction | Urgency: 1-7 days,0,,2002310385,INPAT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: 1-7 päivää,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|R52|3,INPAT | Contact Type: Realtime distance transaction | Urgency: Inpatient treatment started as an emergency,0,,2002310386,INPAT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Kiireellisenä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|R52|4,INPAT | Contact Type: Realtime distance transaction | Urgency: Inpatient treatment that started without urgency,0,,2002310387,INPAT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Kiireettömänä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|R52|5,INPAT | Contact Type: Realtime distance transaction | Urgency: Urgent treatment in another unit,0,,2002310388,INPAT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Kiireellinen hoito muussa yksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|R52|6,INPAT | Contact Type: Realtime distance transaction | Urgency: Treatment in the emergency unit,0,,2002310389,INPAT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Hoito päivystysyksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|R52|0,INPAT | Contact Type: Realtime distance transaction | Urgency: Unspecified,0,,2002310390,INPAT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Määrittämätön,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R52|E,OUTPAT | Contact Type: Realtime distance transaction | Urgency: non-urgent treatment,1041352,,2002310391,OUTPAT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Kiireetön hoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,INVALID_TARGET,UNREVIEWED,Sam,1674691200000,0,Unmapped,,MAPS_TO,Invalid existing target: 38004193,,0,
OUTPAT|R52|K,OUTPAT | Contact Type: Realtime distance transaction | Urgency: urgent need for treatment,0,,2002310392,OUTPAT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Kiireellinen hoidon tarve,SRC|Contact|Urgency,Visit,2014-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R52|V,OUTPAT | Contact Type: Realtime distance transaction | Urgency: immediate need for treatment,0,,2002310393,OUTPAT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Välitön hoidon tarve,SRC|Contact|Urgency,Visit,2014-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R52|1,OUTPAT | Contact Type: Realtime distance transaction | Urgency: emergency visit,0,,2002310394,OUTPAT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Päivystyskäynti,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R52|2,OUTPAT | Contact Type: Realtime distance transaction | Urgency: 1-7 days,0,,2002310395,OUTPAT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: 1-7 päivää,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R52|3,OUTPAT | Contact Type: Realtime distance transaction | Urgency: Inpatient treatment started as an emergency,0,,2002310396,OUTPAT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Kiireellisenä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R52|4,OUTPAT | Contact Type: Realtime distance transaction | Urgency: Inpatient treatment that started without urgency,0,,2002310397,OUTPAT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Kiireettömänä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R52|5,OUTPAT | Contact Type: Realtime distance transaction | Urgency: Urgent treatment in another unit,911,,2002310398,OUTPAT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Kiireellinen hoito muussa yksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,INVALID_TARGET,UNREVIEWED,Sam,1674691200000,0,Unmapped,,MAPS_TO,Invalid existing target: 38004193,,0,
OUTPAT|R52|6,OUTPAT | Contact Type: Realtime distance transaction | Urgency: Treatment in the emergency unit,9525,,2002310399,OUTPAT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Hoito päivystysyksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,INVALID_TARGET,UNREVIEWED,Sam,1674691200000,0,Unmapped,,MAPS_TO,Invalid existing target: 38004193,,0,
OUTPAT|R52|0,OUTPAT | Contact Type: Realtime distance transaction | Urgency: Unspecified,140,,2002310400,OUTPAT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Määrittämätön,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,INVALID_TARGET,UNREVIEWED,Sam,1674691200000,0,Unmapped,,MAPS_TO,Invalid existing target: 38004193,,0,
OPER_IN|R52|E,OPER_IN | Contact Type: Realtime distance transaction | Urgency: non-urgent treatment,0,,2002310401,OPER_IN |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Kiireetön hoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R52|K,OPER_IN | Contact Type: Realtime distance transaction | Urgency: urgent need for treatment,0,,2002310402,OPER_IN |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Kiireellinen hoidon tarve,SRC|Contact|Urgency,Visit,2014-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R52|V,OPER_IN | Contact Type: Realtime distance transaction | Urgency: immediate need for treatment,0,,2002310403,OPER_IN |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Välitön hoidon tarve,SRC|Contact|Urgency,Visit,2014-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R52|1,OPER_IN | Contact Type: Realtime distance transaction | Urgency: emergency visit,0,,2002310404,OPER_IN |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Päivystyskäynti,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R52|2,OPER_IN | Contact Type: Realtime distance transaction | Urgency: 1-7 days,0,,2002310405,OPER_IN |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: 1-7 päivää,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R52|3,OPER_IN | Contact Type: Realtime distance transaction | Urgency: Inpatient treatment started as an emergency,0,,2002310406,OPER_IN |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Kiireellisenä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R52|4,OPER_IN | Contact Type: Realtime distance transaction | Urgency: Inpatient treatment that started without urgency,0,,2002310407,OPER_IN |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Kiireettömänä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R52|5,OPER_IN | Contact Type: Realtime distance transaction | Urgency: Urgent treatment in another unit,0,,2002310408,OPER_IN |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Kiireellinen hoito muussa yksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R52|6,OPER_IN | Contact Type: Realtime distance transaction | Urgency: Treatment in the emergency unit,0,,2002310409,OPER_IN |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Hoito päivystysyksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R52|0,OPER_IN | Contact Type: Realtime distance transaction | Urgency: Unspecified,0,,2002310410,OPER_IN |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Määrittämätön,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R52|E,OPER_OUT | Contact Type: Realtime distance transaction | Urgency: non-urgent treatment,166848,,2002310411,OPER_OUT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Kiireetön hoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,INVALID_TARGET,UNREVIEWED,Sam,1674691200000,0,Unmapped,,MAPS_TO,Invalid existing target: 38004193,,0,
OPER_OUT|R52|K,OPER_OUT | Contact Type: Realtime distance transaction | Urgency: urgent need for treatment,0,,2002310412,OPER_OUT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Kiireellinen hoidon tarve,SRC|Contact|Urgency,Visit,2014-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R52|V,OPER_OUT | Contact Type: Realtime distance transaction | Urgency: immediate need for treatment,0,,2002310413,OPER_OUT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Välitön hoidon tarve,SRC|Contact|Urgency,Visit,2014-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R52|1,OPER_OUT | Contact Type: Realtime distance transaction | Urgency: emergency visit,0,,2002310414,OPER_OUT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Päivystyskäynti,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R52|2,OPER_OUT | Contact Type: Realtime distance transaction | Urgency: 1-7 days,0,,2002310415,OPER_OUT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: 1-7 päivää,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R52|3,OPER_OUT | Contact Type: Realtime distance transaction | Urgency: Inpatient treatment started as an emergency,0,,2002310416,OPER_OUT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Kiireellisenä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R52|4,OPER_OUT | Contact Type: Realtime distance transaction | Urgency: Inpatient treatment that started without urgency,0,,2002310417,OPER_OUT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Kiireettömänä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R52|5,OPER_OUT | Contact Type: Realtime distance transaction | Urgency: Urgent treatment in another unit,81,,2002310418,OPER_OUT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Kiireellinen hoito muussa yksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,INVALID_TARGET,UNREVIEWED,Sam,1674691200000,0,Unmapped,,MAPS_TO,Invalid existing target: 38004193,,0,
OPER_OUT|R52|6,OPER_OUT | Contact Type: Realtime distance transaction | Urgency: Treatment in the emergency unit,2138,,2002310419,OPER_OUT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Hoito päivystysyksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,INVALID_TARGET,UNREVIEWED,Sam,1674691200000,0,Unmapped,,MAPS_TO,Invalid existing target: 38004193,,0,
OPER_OUT|R52|0,OPER_OUT | Contact Type: Realtime distance transaction | Urgency: Unspecified,0,,2002310420,OPER_OUT |  Yhteystapa: Reaaliaikainen etäasiointi | Kiirellisyys: Määrittämätön,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
