sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:sourceConceptId,ADD_INFO:sourceName_fi,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
B25.1+K77.0,Cytomegaloviral hepatitis,-1,,2000500365,Sytomegaloviruksen aiheuttama maksatulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4092685,Cytomegalovirus hepatitis,Condition,MAPS_TO,,TAYS,1623974400000,
B25.2+K87.1,Cytomegaloviral pancreatitis,-1,,2000500366,Sytomegaloviruksen aiheuttama haimatulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4340962,Cytomegaloviral pancreatitis,Condition,MAPS_TO,,TAYS,1623974400000,
B25.8+G05.1,"Encephalitis, myelitis or encephalomyelitis (in) cytomegaloviral",-1,,2000500367,Sytomegalovirusinfektioon liittyvä aivotulehdus/selkäydintulehdus/aivo-selkäydintulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,440032,Cytomegalovirus infection,Condition,MAPS_TO,,TAYS,1623974400000,
B25.8+G05.1,"Encephalitis, myelitis or encephalomyelitis (in) cytomegaloviral",-1,,2000500367,Sytomegalovirusinfektioon liittyvä aivotulehdus/selkäydintulehdus/aivo-selkäydintulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4147498,"Encephalitis, myelitis and encephalomyelitis",Condition,MAPS_TO,,TAYS,1623974400000,
B26.0+N51.1,Mumps orchitis,-1,,2000500368,Sikotaudin kivestulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,433689,Mumps orchitis,Condition,MAPS_TO,,TAYS,1623974400000,
B26.1+G02.0,Meningitis due to mumps,-1,,2000500369,Sikotaudin aivokalvotulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,442336,Mumps meningitis,Condition,MAPS_TO,,TAYS,1623974400000,
B26.2+G05.1,Encephalitis due to mumps,-1,,2000500370,Sikotaudin aivotulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,378065,Mumps encephalitis,Condition,MAPS_TO,,TAYS,1623974400000,
B26.3+K87.1,Pancreatits due to mumps,-1,,2000500371,Sikotaudin haimatulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,196628,Mumps pancreatitis,Condition,MAPS_TO,,TAYS,1623974400000,
B26.8+G63.0,Mumps polyneuropathy,-1,,2000500372,Sikotaudin monihermosairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,200644,Mumps polyneuropathy,Condition,MAPS_TO,,TAYS,1623974400000,
B26.8+I41.1,Mumps myocarditis,-1,,2000500373,Sikotaudin sydänlihastulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4272028,Mumps myocarditis,Condition,MAPS_TO,,TAYS,1623974400000,
B26.8+M01.5,Mumps arthritis,-1,,2000500374,Sikotautiin liittyvä nivelinfektio,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4232793,Mumps arthritis,Condition,MAPS_TO,,TAYS,1623974400000,
B26.8+N08.0,Mumps nephritis,-1,,2000500375,Sikotaudin munuaistulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4062493,Mumps nephritis,Condition,MAPS_TO,,TAYS,1623974400000,
B27.9+G02.0,Meningitis (due to) infectious mononucleosis,-1,,2000500376,Mononukleoosiin liittyvä aivokalvotulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,46269917,Meningitis due to infectious mononucleosis,Condition,MAPS_TO,,TAYS,1623974400000,
B27.9+G63.0,Polyneuropathy (in) infectious mononucleosis,-1,,2000500377,Mononukleoosiin liittyvä monihermosairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,46274079,Polyneuropathy due to infectious mononucleosis,Condition,MAPS_TO,,TAYS,1623974400000,
B30.0+H19.2,Keratoconjunctivitis due to adenovirus,-1,,2000500378,Adenoviruksen aiheuttama sarveiskalvon ja sidekalvon tulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4089879,Keratoconjunctivitis due to adenovirus,Condition,MAPS_TO,,TAYS,1623974400000,
B30.1+H13.1,Conjunctivitis due to adenovirus,-1,,2000500379,Adenoviruksen aiheuttama sidekalvotulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,378352,Conjunctivitis due to adenovirus,Condition,MAPS_TO,,TAYS,1623974400000,
B30.8+H13.1,Conjunctivitis due to other viral infection,-1,,2000500381,Muu viruksen aiheuttama sidekalvotulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,380038,Viral conjunctivitis,Condition,MAPS_TO,,TAYS,1623974400000,
B36.9+H62.2,Otomycosis NOS,-1,,2000500382,Tarkemmin määrittämätön ulkokorvan sienitauti,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4180713,Otomycosis,Condition,MAPS_TO,,TAYS,1623974400000,
B37.00,Acute pseudomembraneuous candidal stomatitis,-1,,2000500383,Akuutti pseudomembranoosi sammas,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4298985,Chronic pseudomembranous oral candidiasis,Condition,MAPS_TO,,TAYS,1623974400000,
B37.01,Acute athrophy candidal stomatitis,-1,,2000500384,Akuutti punoittava (atrofinen) sammas,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1623888000000,4124510,Acute oral atrophic candidiasis,Condition,MAPS_TO,,TYKS,1623888000000,
B37.02,Chronic hyperplastic candidal stomatitis,-1,,2000500385,Pitkäaikainen hyperplastinen sammas,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1623888000000,4122212,Chronic hyperplastic candidiasis,Condition,MAPS_TO,,TYKS,1623888000000,
B37.03,Chronic atrophic candida infection in the mouth,-1,,2000500386,Pitkäaikainen punoittava (atrofinen) sammas,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,4320034,Atrophic thrush,Condition,MAPS_TO,,TAYS,1596153600000,
B37.04,Skin-mucous  candidal stomatitis,-1,,2000500387,Iho-limakalvo kandidiaasi,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1623888000000,4104522,Mucocutaneous candidiasis,Condition,MAPS_TO,,TYKS,1623888000000,
B37.05,Candidal granuloma of mouth,-1,,2000500388,Suun alueen kandidagranulooma,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,29735,Candidiasis of mouth,Condition,MAPS_TO,,TAYS,1623974400000,
B37.05,Candidal granuloma of mouth,-1,,2000500388,Suun alueen kandidagranulooma,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4080455,Chronic localized mucocutaneous candidiasis,Condition,MAPS_TO,,TAYS,1623974400000,
B37.06,Candidal cheilitis,-1,,2000500389,Kandidan aiheuttama huulitulehdus,ICD10fi 1 Code,Condition,1998-08-21,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4150302,Candida angular cheilitis,Condition,MAPS_TO,,TAYS,1623974400000,
B37.08,Other candidal stomatitis,-1,,2000500390,Muu suun kandidiaasi,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,29735,Candidiasis of mouth,Condition,MAPS_TO,,TAYS,1596153600000,
B37.09,Unspecified candidal stomatitis,-1,,2000500391,Tarkemmin määrittämätön suun kandidiaasi,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,29735,Candidiasis of mouth,Condition,MAPS_TO,,TAYS,1596153600000,
B37.1+J17.2,Pneumonia in candidiasis,-1,,2000500392,Kandidiaasiin liittyvä keuhkokuume,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,260041,Candidiasis of lung,Condition,MAPS_TO,,TAYS,1623974400000,
B37.2+H62.2,Otitis externa in candidiasis,-1,,2000500393,Kandidiaasiin liittyvä ulkokorvan tulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,372247,Candidal otitis externa,Condition,MAPS_TO,,TAYS,1623974400000,
B37.3+N77.1,Candidiasis of vulva and vagina,-1,,2000500394,Ulkosynnyttimien ja emättimen kandidiaasi,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,,1596153600000,198363,Candidiasis of vagina,Condition,MAPS_TO,,,1596153600000,
B37.3+N77.1,Candidiasis of vulva and vagina,-1,,2000500394,Ulkosynnyttimien ja emättimen kandidiaasi,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,,1596153600000,444106,Candidiasis of vulva,Condition,MAPS_TO,,,1596153600000,
B37.4+N37.0,Candidal urethritis,-1,,2000500395,Virtsaputken kandidiaasi,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4059733,Candidal urethritis,Condition,MAPS_TO,,TAYS,1623974400000,
B37.4+N51.2,Candidal balanitis,-1,,2000500396,Kandidan aiheuttama terskatulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,,1596153600000,4199600,Candidal balanitis,Condition,MAPS_TO,,,1596153600000,
B37.5+G02.1,Candidal meningitis,-1,,2000500397,Kandidan aiheuttama aivokalvotulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,432556,Candidal meningitis,Condition,MAPS_TO,,TAYS,1623974400000,
B37.6+I39.8,Candidiasis  due to endocarditis,-1,,2000500398,Kandidan aiheuttama sydämen sisäkalvon tulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,433415,Candidal endocarditis,Condition,MAPS_TO,,TAYS,1623974400000,
B37.8+K23.8,Candidiasis of oesophagus,-1,,2000500399,Kandidan aiheuttama ruokatorvitulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,,1596153600000,28974,Candidiasis of the esophagus,Condition,MAPS_TO,,,1596153600000,
B37.8+K23.8,Candidiasis of oesophagus,-1,,2000500399,Kandidan aiheuttama ruokatorvitulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,,1596153600000,30753,Esophagitis,Condition,MAPS_TO,,,1596153600000,
B37.91,Chronic muco-cutanuous candidiasis,-1,,2000500400,Krooninen mukokutaaninen kandidiaasi,ICD10fi Hierarchy,Condition,2010-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4120634,Chronic mucocutaneous candidiasis,Condition,MAPS_TO,,TAYS,1623974400000,
B37.99,"Candida infection, unspecified",-1,,2000500401,Määrittämätön kandidiaasi,ICD10fi Hierarchy,Condition,2010-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,433968,Candidiasis,Condition,MAPS_TO,,TAYS,1623974400000,
B38.2+J17.2,Pneumonia in coccidioidomycosis,-1,,2000500402,Koksidioidomykoosiin liittyvä keuhkokuume,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4110507,Pneumonia with coccidioidomycosis,Condition,MAPS_TO,,TAYS,1623974400000,
B38.4+G02.1,Coccidioidomycosis meningitis,-1,,2000500403,Koksidioidomykoosiin liittyvä aivokalvotulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,435182,Coccidioidal meningitis,Condition,MAPS_TO,,TAYS,1623974400000,
B39.0+J17.2,Pneumonia in histoplasmosis,-1,,2000500404,Histoplasmoosiin liittyvä keuhkokuume,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4299862,Pneumonia due to Histoplasma capsulatum,Condition,MAPS_TO,,TAYS,1623974400000,
B42.0+J99.8,Pulmonary infection due to sporotrichosis,-1,,2000500405,Keuhkojen sporotrikoosi,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4166057,Pulmonary sporotrichosis,Condition,MAPS_TO,,TAYS,1623974400000,
B44.0+J17.2,Pneumonia in invasive aspergillosis,-1,,2000500406,Invasiivisen aspergilloosiin aiheuttama keuhkokuume,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,261053,Pneumonia in aspergillosis,Condition,MAPS_TO,,TAYS,1623974400000,
B44.0+J17.2,Pneumonia in invasive aspergillosis,-1,,2000500406,Invasiivisen aspergilloosiin aiheuttama keuhkokuume,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4137770,Invasive pulmonary aspergillosis,Condition,MAPS_TO,,TAYS,1623974400000,
B44.1+J17.2,Pneumonia in other aspergillosis,-1,,2000500407,Muun keuhkojen aspergilloosiin aiheuttama keuhkokuume,ICD10fi Hierarchy,Condition,1998-07-09,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,261053,Pneumonia in aspergillosis,Condition,MAPS_TO,,TAYS,1623974400000,
B44.1+J17.2,Pneumonia in other aspergillosis,-1,,2000500407,Muun keuhkojen aspergilloosiin aiheuttama keuhkokuume,ICD10fi Hierarchy,Condition,1998-07-09,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4245409,Pulmonary aspergillosis,Condition,MAPS_TO,,TAYS,1623974400000,
B44.8+H62.2,Otitis externa in aspergillosis,-1,,2000500408,Aspergilloosiin liittyvä ulkokorvan tulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,380731,Otitis externa,Condition,MAPS_TO,,TAYS,1623974400000,
B44.8+H62.2,Otitis externa in aspergillosis,-1,,2000500408,Aspergilloosiin liittyvä ulkokorvan tulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,434281,Aspergillosis,Condition,MAPS_TO,,TAYS,1623974400000,
B45.1+G02.1,Cryptococcal meningitis,-1,,2000500409,Kryptokokkoosiin liittyvä aivokalvotulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,432310,Cryptococcal meningitis,Condition,MAPS_TO,,TAYS,1623974400000,
B52.0+N08.0,Glomerular disorders in Plasmodium malariae malaria,-1,,2000500410,Plasmodium malariae -malaria ja munuaiskerässairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,438353,Quartan malaria,Condition,MAPS_TO,,TAYS,1623974400000,
B52.0+N08.0,Glomerular disorders in Plasmodium malariae malaria,-1,,2000500410,Plasmodium malariae -malaria ja munuaiskerässairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4059452,Glomerular disease,Condition,MAPS_TO,,TAYS,1623974400000,
B56.9+F02.89,Dementia in African trypanosomiasis,-1,,2000500412,Trypanosomiaasiin liittyvä dementia,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,433695,Trypanosomiasis,Condition,MAPS_TO,,TAYS,1623974400000,
B56.9+F02.89,Dementia in African trypanosomiasis,-1,,2000500412,Trypanosomiaasiin liittyvä dementia,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4182210,Dementia,Condition,MAPS_TO,,TAYS,1623974400000,
B56.9+G02.8,Meningitis due to African trypanosomiasis,-1,,2000500413,Afrikkalaiseen trypanosomiaasiin liittyvä aivokalvotulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,36716006,Meningitis caused by Trypanosoma brucei,Condition,MAPS_TO,,TAYS,1623974400000,
B57.0+I41.2,Acute Chagas' disease with myocarditis,-1,,2000500414,Akuutti Chagasin tauti ja sydänlihastulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,314383,Myocarditis,Condition,MAPS_TO,,TAYS,1623974400000,
B57.0+I41.2,Acute Chagas' disease with myocarditis,-1,,2000500414,Akuutti Chagasin tauti ja sydänlihastulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4082034,Acute Chagas' disease,Condition,MAPS_TO,,TAYS,1623974400000,
B57.2+F02.89,Dementia in American trypanosomiasis,-1,,2000500416,Amerikkalaiseen trypanosomiaasiin liittyvä dementia,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,436334,Infection by Trypanosoma cruzi,Condition,MAPS_TO,,TAYS,1623974400000,
B57.2+F02.89,Dementia in American trypanosomiasis,-1,,2000500416,Amerikkalaiseen trypanosomiaasiin liittyvä dementia,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4182210,Dementia,Condition,MAPS_TO,,TAYS,1623974400000,
B57.2+I41.2,Myocarditis in Chagas' disease (chronic),-1,,2000500417,Pitkäaikainen Chagasin tauti ja sydänlihastulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,314383,Myocarditis,Condition,MAPS_TO,,TAYS,1623974400000,
B57.2+I41.2,Myocarditis in Chagas' disease (chronic),-1,,2000500417,Pitkäaikainen Chagasin tauti ja sydänlihastulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4084958,Chronic Chagas' disease,Condition,MAPS_TO,,TAYS,1623974400000,
B57.3+K23.1,Megaoesophagus in Chagas' disease,-1,,2000500419,Chagasin tautiin liittyvä jättiruokatorvi,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4056933,Megaesophagus in Chagas' disease,Condition,MAPS_TO,,TAYS,1623974400000,
B57.3+K93.1,Megacolon in Chagas' disease,-1,,2000500420,Chagasin tauti ja jättikoolon,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4055115,Megacolon in Chagas' disease,Condition,MAPS_TO,,TAYS,1623974400000,
B57.4+G02.8,Meningitis due to Chagas' disease (chronic),-1,,2000500421,Pitkäaikaiseen Chagasin tautiin liittyvä aivokalvotulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,435785,Meningitis,Condition,MAPS_TO,,TAYS,1623974400000,
B57.4+G02.8,Meningitis due to Chagas' disease (chronic),-1,,2000500421,Pitkäaikaiseen Chagasin tautiin liittyvä aivokalvotulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4084958,Chronic Chagas' disease,Condition,MAPS_TO,,TAYS,1623974400000,
B57.4+G05.2,"Encephalitis, myelitis or encephalomyelitis in Chagas' disease (chronic)",-1,,2000500422,Pitkäaikaiseen Chagasin tautiin liittyvä aivotulehdus ja/tai selkäydintulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4084958,Chronic Chagas' disease,Condition,MAPS_TO,,TAYS,1623974400000,
B57.4+G05.2,"Encephalitis, myelitis or encephalomyelitis in Chagas' disease (chronic)",-1,,2000500422,Pitkäaikaiseen Chagasin tautiin liittyvä aivotulehdus ja/tai selkäydintulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4147498,"Encephalitis, myelitis and encephalomyelitis",Condition,MAPS_TO,,TAYS,1623974400000,
B58.0+H32.0,Toxoplasma chorioretinitis,-1,,2000500423,Toksoplasmoosiin liittyvä suonikalvo-verkkokalvotulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1623888000000,4090114,Toxoplasmosis chorioretinitis,Condition,MAPS_TO,,TYKS,1623888000000,
B58.1+K77.0,Hepatitis toxoplasma,-1,,2000500424,Toksoplasmahepatiitti,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4093495,Toxoplasma hepatitis,Condition,MAPS_TO,,TAYS,1623974400000,
B58.2+G05.2,Meningoencephalitis due to toxoplasmosis,-1,,2000500425,Toksoplasmoosiin liittyvä aivokalvo-aivotulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,440653,Toxoplasmosis,Condition,MAPS_TO,,TAYS,1623974400000,
B58.2+G05.2,Meningoencephalitis due to toxoplasmosis,-1,,2000500425,Toksoplasmoosiin liittyvä aivokalvo-aivotulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4322814,Meningoencephalitis,Condition,MAPS_TO,,TAYS,1623974400000,
B58.8+I41.2,Toxoplasma myocarditis,-1,,2000500427,Toksoplasman aiheuttama sydänlihastulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4093494,Toxoplasma myocarditis,Condition,MAPS_TO,,TAYS,1623974400000,
B58.8+M63.1,Toxoplasma myositis,-1,,2000500428,Toksoplasman aiheuttama lihastulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,45772095,Toxoplasma myositis,Condition,MAPS_TO,,TAYS,1623974400000,
B59+J17.3,Pneumonia due to Pneumocystis carinii,-1,,2000500430,Pneumocystis cariniin aiheuttama keuhkokuume,ICD10fi Hierarchy,Condition,2011-10-10,2099-12-31,0.00,APPROVED,UNREVIEWED,,1596153600000,4190647,Pneumocystosis pneumonia,Condition,MAPS_TO,,,1596153600000,
B59+J17.3,Pneumonia due to Pneumocystis carinii,-1,,2000500430,Pneumocystis cariniin aiheuttama keuhkokuume,ICD10fi Hierarchy,Condition,2011-10-10,2099-12-31,0.00,APPROVED,UNREVIEWED,,1596153600000,44783884,Pneumocystis carinii,Observation,MAPS_TO,,,1596153600000,
B60.1+H13.1,Conjunctivitis due to Acanthamoeba,-1,,2000500431,Acanthameban aiheuttama sidekalvotulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,3654936,Conjunctivitis caused by Acanthamoeba,Condition,MAPS_TO,,TAYS,1623974400000,
B60.1+H19.2,Keratoconjunctivitis due to Acanthamoeba,-1,,2000500432,Acanthamoeban aiheuttama sarveis- ja sidekalvotulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,380397,Keratoconjunctivitis,Condition,MAPS_TO,,TAYS,1623974400000,
B60.1+H19.2,Keratoconjunctivitis due to Acanthamoeba,-1,,2000500432,Acanthamoeban aiheuttama sarveis- ja sidekalvotulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,444027,Infection by Acanthamoeba,Condition,MAPS_TO,,TAYS,1623974400000,
B60.2+G05.2,Primary amoebic meningoencephalitis,-1,,2000500433,Primaarinen ameban aiheuttama aivokalvo-aivotulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4042201,Granulomatous amebic encephalitis,Condition,MAPS_TO,,TAYS,1623974400000,
B65.9+D77,Fibrosis of spleen in schistosomiasis [bilharziasis],-1,,2000500434,Määrittämättömään skistosomiaasiin liittyvä pernafibroosi,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,436038,Infection by Schistosoma,Condition,MAPS_TO,,TAYS,1623974400000,
B65.9+D77,Fibrosis of spleen in schistosomiasis [bilharziasis],-1,,2000500434,Määrittämättömään skistosomiaasiin liittyvä pernafibroosi,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4209431,Splenic fibrosis,Condition,MAPS_TO,,TAYS,1623974400000,
B65.9+G07,Schistosomiasis granuloma of brain,-1,,2000500435,Määrittämättömään skistosomiaasiin liittyvä aivogranulooma,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,3655300,Granuloma of brain caused by Schistosoma,Condition,MAPS_TO,,TAYS,1623974400000,
B65.9+I52.1,Pulmonary heart disease in schistosomiasis,-1,,2000500436,Skistosomiaasiin liittyvä keuhkosydänsairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,INVALID_TARGET,UNREVIEWED,TAYS,1623974400000,436038,Infection by Schistosoma,Condition,MAPS_TO,Invalid existing target: 4167085,TAYS,1623974400000,
B65.9+I98.2,Oesophageal varices in schistosomiasis,-1,,2000500437,Skistosomiaasiin liittyvät ruokatorven suonikohjut,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,24966,Esophageal varices,Condition,MAPS_TO,,TAYS,1623974400000,
